plant_code,generation_type,optimized_dispatch_mw,cost_usd_mwh,is_renewable,unserved_mw,timestamp,demand_mw,actual_dispatch_mw,optimized_cost_proxy_usd,actual_cost_proxy_usd,optimized_renewable_mwh,actual_renewable_mwh,optimized_total_mwh,actual_total_mwh
AGU01,BIO,0.01,12.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
AGU02,BIO,0.01,12.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
GBE01,BIO,8.107000000000001,12.0,True,0.0,2026-06-06 06:15:00,981.59,5.56,24.321000000000005,16.68,2.0267500000000003,1.39,2.0267500000000003,1.39
IAG01,BIO,0.01,12.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
UNA01,BIO,0.01,12.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
CH ANG,HID,3.2670000000000003,18.0,True,0.0,2026-06-06 06:15:00,981.59,2.91,14.701500000000001,13.095,0.8167500000000001,0.7275,0.8167500000000001,0.7275
CH BOT,HID,2.4859999999999998,18.0,True,0.0,2026-06-06 06:15:00,981.59,0.82,11.187,3.69,0.6214999999999999,0.205,0.6214999999999999,0.205
CH CAH,HID,20.383000000000003,18.0,True,0.0,2026-06-06 06:15:00,981.59,7.53,91.72350000000002,33.885,5.095750000000001,1.8825,5.095750000000001,1.8825
CH CHJ2,HID,23.32,18.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,104.94,0.0,5.83,0.0,5.83,0.0
CH CHO,HID,3.9160000000000004,18.0,True,0.0,2026-06-06 06:15:00,981.59,3.53,17.622,15.885,0.9790000000000001,0.8825,0.9790000000000001,0.8825
CH CHU,HID,26.972,18.0,True,0.0,2026-06-06 06:15:00,981.59,2.85,121.37400000000001,12.825000000000001,6.743,0.7125,6.743,0.7125
CH COR,HID,71.13700000000001,18.0,True,0.0,2026-06-06 06:15:00,981.59,22.19,320.1165000000001,99.855,17.784250000000004,5.5475,17.784250000000004,5.5475
CH CRB,HID,4.213,18.0,True,0.0,2026-06-06 06:15:00,981.59,3.65,18.9585,16.425,1.05325,0.9125,1.05325,0.9125
CH CUT,HID,12.276000000000002,18.0,True,0.0,2026-06-06 06:15:00,981.59,5.34,55.242000000000004,24.03,3.0690000000000004,1.335,3.0690000000000004,1.335
CH HAR,HID,0.01,18.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH HUA,HID,18.205000000000002,18.0,True,0.0,2026-06-06 06:15:00,981.59,13.57,81.92250000000001,61.065,4.5512500000000005,3.3925,4.5512500000000005,3.3925
CH KAN,HID,7.854,18.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,35.343,0.0,1.9635,0.0,1.9635,0.0
CH KIL,HID,0.01,18.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH LAN,HID,0.01,18.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH MIG,HID,2.6510000000000002,18.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,11.9295,0.0,0.6627500000000001,0.0,0.6627500000000001,0.0
CH MIS,HID,118.80000000000001,18.0,True,0.0,2026-06-06 06:15:00,981.59,11.5,534.6,51.75,29.700000000000003,2.875,29.700000000000003,2.875
CH PUN,HID,0.01,18.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH SAI,HID,9.427000000000001,18.0,True,0.0,2026-06-06 06:15:00,981.59,4.53,42.42150000000001,20.385,2.3567500000000003,1.1325,2.3567500000000003,1.1325
CH SIS,HID,99.74800000000002,18.0,True,0.0,2026-06-06 06:15:00,981.59,35.8,448.8660000000001,161.1,24.937000000000005,8.95,24.937000000000005,8.95
CH SJA,HID,7.590000000000001,18.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,34.155,0.0,1.8975000000000002,0.0,1.8975000000000002,0.0
CH SJE,HID,66.61600000000001,18.0,True,0.0,2026-06-06 06:15:00,981.59,19.26,299.77200000000005,86.67,16.654000000000003,4.815,16.654000000000003,4.815
CH SJS,HID,55.23100000000001,18.0,True,0.0,2026-06-06 06:15:00,981.59,18.95,248.53950000000003,85.27499999999999,13.807750000000002,4.7375,13.807750000000002,4.7375
CH SRO AC,HID,8.888000000000002,18.0,True,0.0,2026-06-06 06:15:00,981.59,3.56,39.99600000000001,16.02,2.2220000000000004,0.89,2.2220000000000004,0.89
CH SRO BA,HID,3.696,18.0,True,0.0,2026-06-06 06:15:00,981.59,1.27,16.632,5.715,0.924,0.3175,0.924,0.3175
CH TIQ,HID,7.711,18.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,34.6995,0.0,1.92775,0.0,1.92775,0.0
CH YAN,HID,30.580000000000002,18.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,137.61,0.0,7.6450000000000005,0.0,7.6450000000000005,0.0
CH ZON,HID,6.6000000000000005,18.0,True,0.0,2026-06-06 06:15:00,981.59,0.0,29.700000000000003,0.0,1.6500000000000001,0.0,1.6500000000000001,0.0
CE EDO,INT,30.943,35.0,False,0.0,2026-06-06 06:15:00,981.59,-0.24,270.75125,-2.1,0.0,0.0,7.73575,-0.06
CE QOL,INT,12.716000000000001,35.0,False,0.0,2026-06-06 06:15:00,981.59,0.2,111.26500000000001,1.75,0.0,0.0,3.1790000000000003,0.05
CE SJU,INT,6.336,35.0,False,0.0,2026-06-06 06:15:00,981.59,-0.11,55.440000000000005,-0.9625,0.0,0.0,1.584,-0.0275
CE WAR,INT,5.038,35.0,False,0.0,2026-06-06 06:15:00,981.59,-0.07,44.0825,-0.6125,0.0,0.0,1.2595,-0.0175
CSF ORU,INT,84.403,35.0,False,0.0,2026-06-06 06:15:00,981.59,-0.01,738.52625,-0.08750000000000001,0.0,0.0,21.10075,-0.0025
CSF UYU,INT,62.150000000000006,35.0,False,0.0,2026-06-06 06:15:00,981.59,-0.79,543.8125,-6.9125000000000005,0.0,0.0,15.537500000000001,-0.1975
CSF YUN,INT,0.01,35.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.08750000000000001,0.0,0.0,0.0,0.0025,0.0
ALT01,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ALT02,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ01,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ02,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ03,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ08,TER,19.239,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.03,264.53625,0.4125,0.0,0.0,4.80975,0.0075
ARJ09,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ11,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ12,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ13,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ14,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ15,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL01,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL02,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL03,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR01,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR02,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR03,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI01,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI02,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI03,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI04,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI30,TER,40.557,55.0,False,0.0,2026-06-06 06:15:00,981.59,35.89,557.65875,493.4875,0.0,0.0,10.13925,8.9725
ERI31,TER,50.028,55.0,False,0.0,2026-06-06 06:15:00,981.59,42.29,687.885,581.4875,0.0,0.0,12.507,10.5725
ERI32,TER,49.775000000000006,55.0,False,0.0,2026-06-06 06:15:00,981.59,42.35,684.4062500000001,582.3125,0.0,0.0,12.443750000000001,10.5875
ERI40,TER,0.011000000000000001,55.0,False,0.0,2026-06-06 06:15:00,981.59,-0.02,0.15125000000000002,-0.275,0.0,0.0,0.0027500000000000003,-0.005
ERI41,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI42,TER,0.01,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI50,TER,29.667700000000142,55.0,False,0.0,2026-06-06 06:15:00,981.59,36.91,407.93087500000195,507.51249999999993,0.0,0.0,7.4169250000000355,9.2275
ERI51,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,41.9,0.0,576.125,0.0,0.0,0.0,10.475
ERI52,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,41.91,0.0,576.2624999999999,0.0,0.0,0.0,10.4775
GCH01,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH02,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH04,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH06,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH09,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH10,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,50.2,0.0,690.25,0.0,0.0,0.0,12.55
GCH11,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH12,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,36.64,0.0,503.8,0.0,0.0,0.0,9.16
MOS,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCZ01,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCZ02,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR10,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,28.09,0.0,386.2375,0.0,0.0,0.0,7.0225
SUR11,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,23.55,0.0,323.8125,0.0,0.0,0.0,5.8875
SUR12,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,23.5,0.0,323.125,0.0,0.0,0.0,5.875
SUR20,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR21,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR22,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR30,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,36.94,0.0,507.92499999999995,0.0,0.0,0.0,9.235
SUR31,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,43.19,0.0,593.8625,0.0,0.0,0.0,10.7975
SUR32,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,43.32,0.0,595.65,0.0,0.0,0.0,10.83
SUR40,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,33.16,0.0,455.94999999999993,0.0,0.0,0.0,8.29
SUR41,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,35.74,0.0,491.425,0.0,0.0,0.0,8.935
SUR42,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,35.74,0.0,491.425,0.0,0.0,0.0,8.935
VHE01,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE02,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE03,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE04,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE05,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE06,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE07,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHE08,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR05,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR10,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,27.53,0.0,378.5375,0.0,0.0,0.0,6.8825
WAR11,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,25.14,0.0,345.675,0.0,0.0,0.0,6.285
WAR12,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,24.89,0.0,342.2375,0.0,0.0,0.0,6.2225
WAR20,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,35.35,0.0,486.0625,0.0,0.0,0.0,8.8375
WAR21,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,37.08,0.0,509.84999999999997,0.0,0.0,0.0,9.27
WAR22,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,37.29,0.0,512.7375,0.0,0.0,0.0,9.3225
WAR30,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,36.59,0.0,503.11250000000007,0.0,0.0,0.0,9.1475
WAR31,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,41.76,0.0,574.1999999999999,0.0,0.0,0.0,10.44
WAR32,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,41.76,0.0,574.1999999999999,0.0,0.0,0.0,10.44
WAR40,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR41,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAR42,TER,0.0,55.0,False,0.0,2026-06-06 06:15:00,981.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGG_EOL,EOL,0.26,5.0,True,0.0,2026-06-06 06:30:00,945.26,0.26,0.325,0.325,0.065,0.065,0.065,0.065
AGG_SOL,SOL,0.0,5.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGU01,BIO,0.01,12.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
AGU02,BIO,0.01,12.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
GBE01,BIO,8.107000000000001,12.0,True,0.0,2026-06-06 06:30:00,945.26,5.86,24.321000000000005,17.580000000000002,2.0267500000000003,1.465,2.0267500000000003,1.465
IAG01,BIO,0.01,12.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
UNA01,BIO,0.01,12.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,0.03,0.0,0.0025,0.0,0.0025,0.0
CH ANG,HID,3.2670000000000003,18.0,True,0.0,2026-06-06 06:30:00,945.26,2.93,14.701500000000001,13.185,0.8167500000000001,0.7325,0.8167500000000001,0.7325
CH BOT,HID,2.4859999999999998,18.0,True,0.0,2026-06-06 06:30:00,945.26,0.81,11.187,3.6450000000000005,0.6214999999999999,0.2025,0.6214999999999999,0.2025
CH CAH,HID,20.383000000000003,18.0,True,0.0,2026-06-06 06:30:00,945.26,7.62,91.72350000000002,34.29,5.095750000000001,1.905,5.095750000000001,1.905
CH CHJ2,HID,23.32,18.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,104.94,0.0,5.83,0.0,5.83,0.0
CH CHO,HID,3.9160000000000004,18.0,True,0.0,2026-06-06 06:30:00,945.26,3.53,17.622,15.885,0.9790000000000001,0.8825,0.9790000000000001,0.8825
CH CHU,HID,26.972,18.0,True,0.0,2026-06-06 06:30:00,945.26,2.92,121.37400000000001,13.14,6.743,0.73,6.743,0.73
CH COR,HID,71.13700000000001,18.0,True,0.0,2026-06-06 06:30:00,945.26,26.92,320.1165000000001,121.14000000000001,17.784250000000004,6.73,17.784250000000004,6.73
CH CRB,HID,4.213,18.0,True,0.0,2026-06-06 06:30:00,945.26,3.71,18.9585,16.695,1.05325,0.9275,1.05325,0.9275
CH CUT,HID,12.276000000000002,18.0,True,0.0,2026-06-06 06:30:00,945.26,5.21,55.242000000000004,23.445,3.0690000000000004,1.3025,3.0690000000000004,1.3025
CH HAR,HID,0.01,18.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH HUA,HID,18.205000000000002,18.0,True,0.0,2026-06-06 06:30:00,945.26,13.74,81.92250000000001,61.83,4.5512500000000005,3.435,4.5512500000000005,3.435
CH KAN,HID,7.854,18.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,35.343,0.0,1.9635,0.0,1.9635,0.0
CH KIL,HID,0.01,18.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH LAN,HID,0.01,18.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH MIG,HID,2.6510000000000002,18.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,11.9295,0.0,0.6627500000000001,0.0,0.6627500000000001,0.0
CH MIS,HID,118.80000000000001,18.0,True,0.0,2026-06-06 06:30:00,945.26,11.5,534.6,51.75,29.700000000000003,2.875,29.700000000000003,2.875
CH PUN,HID,0.01,18.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,0.045,0.0,0.0025,0.0,0.0025,0.0
CH SAI,HID,9.427000000000001,18.0,True,0.0,2026-06-06 06:30:00,945.26,4.57,42.42150000000001,20.565,2.3567500000000003,1.1425,2.3567500000000003,1.1425
CH SIS,HID,99.74800000000002,18.0,True,0.0,2026-06-06 06:30:00,945.26,36.3,448.8660000000001,163.35,24.937000000000005,9.075,24.937000000000005,9.075
CH SJA,HID,7.590000000000001,18.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,34.155,0.0,1.8975000000000002,0.0,1.8975000000000002,0.0
CH SJE,HID,66.61600000000001,18.0,True,0.0,2026-06-06 06:30:00,945.26,20.43,299.77200000000005,91.935,16.654000000000003,5.1075,16.654000000000003,5.1075
CH SJS,HID,55.23100000000001,18.0,True,0.0,2026-06-06 06:30:00,945.26,19.91,248.53950000000003,89.595,13.807750000000002,4.9775,13.807750000000002,4.9775
CH SRO AC,HID,8.888000000000002,18.0,True,0.0,2026-06-06 06:30:00,945.26,3.63,39.99600000000001,16.335,2.2220000000000004,0.9075,2.2220000000000004,0.9075
CH SRO BA,HID,3.696,18.0,True,0.0,2026-06-06 06:30:00,945.26,1.29,16.632,5.805,0.924,0.3225,0.924,0.3225
CH TIQ,HID,7.711,18.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,34.6995,0.0,1.92775,0.0,1.92775,0.0
CH YAN,HID,30.580000000000002,18.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,137.61,0.0,7.6450000000000005,0.0,7.6450000000000005,0.0
CH ZON,HID,6.6000000000000005,18.0,True,0.0,2026-06-06 06:30:00,945.26,0.0,29.700000000000003,0.0,1.6500000000000001,0.0,1.6500000000000001,0.0
CE EDO,INT,30.943,35.0,False,0.0,2026-06-06 06:30:00,945.26,-0.23,270.75125,-2.0125,0.0,0.0,7.73575,-0.0575
CE QOL,INT,12.716000000000001,35.0,False,0.0,2026-06-06 06:30:00,945.26,0.16,111.26500000000001,1.4000000000000001,0.0,0.0,3.1790000000000003,0.04
CE SJU,INT,6.336,35.0,False,0.0,2026-06-06 06:30:00,945.26,-0.12,55.440000000000005,-1.05,0.0,0.0,1.584,-0.03
CE WAR,INT,5.038,35.0,False,0.0,2026-06-06 06:30:00,945.26,-0.04,44.0825,-0.35000000000000003,0.0,0.0,1.2595,-0.01
CSF ORU,INT,84.403,35.0,False,0.0,2026-06-06 06:30:00,945.26,-0.01,738.52625,-0.08750000000000001,0.0,0.0,21.10075,-0.0025
CSF UYU,INT,62.150000000000006,35.0,False,0.0,2026-06-06 06:30:00,945.26,-0.8,543.8125,-7.0,0.0,0.0,15.537500000000001,-0.2
CSF YUN,INT,0.01,35.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.08750000000000001,0.0,0.0,0.0,0.0025,0.0
ALT01,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ALT02,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ01,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ02,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ03,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ08,TER,19.239,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.04,264.53625,0.55,0.0,0.0,4.80975,0.01
ARJ09,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ11,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ12,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ13,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ14,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ARJ15,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL01,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL02,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
BUL03,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR01,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR02,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
CAR03,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI01,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI02,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI03,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI04,TER,0.01,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.1375,0.0,0.0,0.0,0.0025,0.0
ERI30,TER,40.557,55.0,False,0.0,2026-06-06 06:30:00,945.26,36.08,557.65875,496.09999999999997,0.0,0.0,10.13925,9.02
ERI31,TER,50.028,55.0,False,0.0,2026-06-06 06:30:00,945.26,42.8,687.885,588.5,0.0,0.0,12.507,10.7
ERI32,TER,41.973799999999905,55.0,False,0.0,2026-06-06 06:30:00,945.26,42.75,577.1397499999987,587.8125,0.0,0.0,10.493449999999976,10.6875
ERI40,TER,0.0,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.01,0.0,0.1375,0.0,0.0,0.0,0.0025
ERI41,TER,0.0,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERI42,TER,0.0,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERI50,TER,0.0,55.0,False,0.0,2026-06-06 06:30:00,945.26,36.91,0.0,507.51249999999993,0.0,0.0,0.0,9.2275
ERI51,TER,0.0,55.0,False,0.0,2026-06-06 06:30:00,945.26,42.44,0.0,583.55,0.0,0.0,0.0,10.61
ERI52,TER,0.0,55.0,False,0.0,2026-06-06 06:30:00,945.26,42.43,0.0,583.4125,0.0,0.0,0.0,10.6075
GCH01,TER,0.0,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH02,TER,0.0,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH04,TER,0.0,55.0,False,0.0,2026-06-06 06:30:00,945.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
